PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
25658,37,Male,Other,Strategy,17.22710405,1,Easy,4,146,24,19,Medium
25659,22,Male,USA,Sports,3.605844781,0,Easy,12,157,1,27,High
25660,18,Male,USA,Simulation,9.494349171,0,Medium,17,145,81,29,High
25661,45,Female,Asia,RPG,23.07120059,0,Easy,0,108,30,35,Low
25662,43,Female,Asia,RPG,16.31000833,0,Hard,16,155,34,37,High
25663,27,Male,Other,Action,14.55134299,0,Hard,3,78,83,12,Low
25664,23,Male,USA,Simulation,1.630833696,0,Medium,12,63,45,10,Medium
25665,35,Male,USA,Sports,1.70191208,0,Easy,11,172,69,13,High
25666,17,Male,Other,Strategy,15.40039321,0,Hard,19,128,25,11,High
25667,39,Female,USA,RPG,7.576224827,0,Easy,10,94,64,5,Medium
25668,39,Male,USA,Sports,7.138409929,1,Medium,11,74,16,35,High
25669,26,Male,Europe,Action,8.075647554,0,Easy,12,167,98,18,High
25670,43,Male,Europe,Action,15.46242533,0,Medium,13,105,87,6,Medium
25671,25,Male,Asia,Strategy,3.674919107,0,Easy,2,13,41,16,Low
25672,25,Female,Europe,RPG,22.72872496,1,Medium,16,161,68,38,High
25673,40,Male,Europe,Simulation,22.97112292,0,Easy,14,97,1,29,Medium
25674,28,Female,USA,Simulation,16.78589928,1,Easy,9,171,17,3,High
25675,30,Female,Other,RPG,23.00877616,0,Easy,10,102,10,24,Medium
25676,24,Male,Europe,Strategy,8.716406491,0,Easy,0,117,81,8,Low
25677,45,Female,Europe,Strategy,4.44879358,1,Easy,16,14,9,27,Low
25678,45,Male,Europe,Action,4.379730474,0,Hard,18,173,87,3,High
25679,24,Male,Asia,Simulation,12.85958102,0,Easy,14,68,16,40,Medium
25680,40,Female,Europe,Action,4.49362559,0,Easy,2,56,48,11,Low
25681,34,Male,USA,Simulation,4.421673038,0,Easy,11,136,1,9,High
25682,23,Male,Europe,Sports,20.81817448,0,Easy,15,108,26,43,High
25683,29,Female,Asia,Sports,8.52431874,0,Hard,3,170,8,43,Medium
25684,23,Female,Europe,Strategy,17.0258156,0,Hard,0,24,59,42,Low
25685,21,Male,Other,Simulation,22.17631469,0,Easy,9,21,97,8,Medium
25686,40,Female,Asia,Strategy,6.745586272,0,Hard,4,152,5,44,Medium
25687,38,Female,Europe,Action,11.23718274,0,Medium,16,176,70,17,High
25688,26,Male,Asia,Action,16.02955211,0,Medium,10,142,41,37,High
25689,34,Male,Europe,Action,4.644492109,0,Medium,17,41,34,0,Medium
25690,28,Female,USA,Action,14.39022356,0,Hard,16,23,95,38,Medium
25691,36,Female,Europe,Sports,23.59985776,0,Easy,8,155,34,19,Medium
25692,30,Male,USA,Strategy,23.35104744,0,Easy,14,39,92,39,Medium
25693,43,Male,USA,Simulation,15.7125513,0,Easy,13,10,34,44,Low
25694,46,Female,USA,Simulation,9.653270677,0,Hard,12,111,76,13,Low
25695,33,Male,USA,Strategy,5.312653386,0,Easy,2,175,27,9,Medium
25696,49,Female,Asia,Strategy,20.37285504,0,Medium,1,107,83,44,Medium
25697,46,Male,Asia,Strategy,15.99558857,0,Hard,17,170,84,35,High
25698,34,Female,Europe,Strategy,19.33645275,0,Easy,8,64,90,3,Medium
25699,34,Male,Other,Action,21.32707912,0,Medium,13,58,83,27,Medium
25700,22,Female,USA,RPG,23.21116214,0,Medium,11,30,39,44,Medium
25701,49,Male,USA,Simulation,2.727458637,0,Hard,9,26,81,1,Low
25702,27,Male,Other,Simulation,10.13959973,0,Easy,12,93,58,9,Medium
25703,20,Female,Europe,Simulation,14.53097425,0,Easy,3,30,55,39,Low
25704,30,Male,Europe,Simulation,2.715588556,0,Easy,10,18,22,14,Low
25705,19,Male,Asia,Sports,2.553463489,1,Medium,6,12,85,20,Low
25706,48,Female,USA,Sports,0.05182847862,0,Medium,13,120,45,44,High
25707,20,Male,Europe,Strategy,15.67073726,0,Hard,16,51,11,12,Medium
25708,47,Female,Europe,Strategy,14.9054149,0,Hard,12,19,27,49,Low
25709,29,Male,USA,Sports,10.56396006,1,Easy,5,69,6,26,Medium
25710,29,Female,Asia,Action,4.85742369,0,Easy,1,103,71,23,Low
25711,28,Male,USA,Strategy,7.383737817,0,Hard,6,15,61,0,Low
25712,19,Male,USA,Action,15.4673988,1,Easy,6,179,97,1,Medium
25713,40,Female,USA,Sports,10.56865339,1,Easy,2,129,72,46,Medium
25714,31,Male,USA,Action,23.33945738,0,Hard,1,22,78,42,Low
25715,30,Female,Asia,Action,15.8325475,0,Medium,15,178,81,7,High
25716,49,Female,USA,Action,12.10246249,0,Medium,4,29,93,49,Medium
25717,37,Female,Other,Strategy,0.9371445134,1,Medium,7,102,9,45,Medium
25718,27,Male,USA,Action,16.38831396,0,Easy,19,55,21,40,Medium
25719,47,Male,Asia,Strategy,13.66269566,0,Easy,6,86,60,15,Medium
25720,43,Male,USA,RPG,15.19173501,0,Hard,14,135,96,10,High
25721,48,Male,USA,Action,9.375103084,0,Medium,5,17,37,21,Low
25722,48,Male,Europe,RPG,12.60768869,0,Medium,11,121,2,26,Medium
25723,41,Female,USA,Action,22.14963591,1,Easy,6,69,25,44,Medium
25724,29,Male,Europe,RPG,5.190736637,0,Easy,2,66,36,0,Low
25725,23,Female,Europe,Sports,5.046764341,0,Easy,13,175,41,31,High
25726,40,Male,Other,RPG,0.6425278605,0,Hard,6,86,31,34,Medium
25727,17,Male,Other,RPG,7.792102096,0,Easy,15,106,74,13,High
25728,19,Male,Europe,Simulation,20.1422997,0,Hard,9,12,4,8,Low
25729,34,Male,USA,RPG,6.153153644,0,Medium,1,179,1,36,Low
25730,34,Female,USA,RPG,20.21854708,1,Medium,1,49,70,49,Low
25731,19,Female,USA,Strategy,13.52480181,0,Medium,16,75,34,5,Medium
25732,24,Female,USA,Action,4.387523567,0,Easy,4,126,45,21,Medium
25733,30,Female,Other,Simulation,3.113222596,1,Medium,10,172,6,22,High
25734,39,Male,USA,Strategy,16.43963237,0,Medium,18,86,19,23,High
25735,39,Male,Europe,Simulation,5.507295637,0,Medium,0,118,23,24,Low
25736,44,Male,Other,Action,22.3028911,0,Easy,0,178,5,42,Low
25737,28,Female,USA,RPG,19.50984361,0,Medium,7,36,72,28,Medium
25738,36,Male,Asia,Action,19.66989431,1,Medium,12,45,48,34,Medium
25739,42,Male,Europe,RPG,1.171868435,0,Easy,5,92,3,28,Medium
25740,44,Male,Asia,Simulation,5.799918586,0,Easy,12,150,66,41,High
25741,33,Female,USA,RPG,10.10591308,0,Easy,9,74,90,1,Medium
25742,34,Female,Europe,Action,5.870683766,0,Easy,8,57,37,25,Medium
25743,49,Male,Europe,RPG,7.832972227,0,Medium,0,172,17,39,Low
25744,36,Female,Asia,Action,3.469517778,0,Easy,4,88,39,39,Medium
25745,29,Male,Asia,Action,2.936182895,0,Easy,9,49,34,28,Medium
25746,25,Male,Europe,Strategy,8.804673054,0,Easy,3,125,86,2,Medium
25747,48,Male,Europe,Action,21.93273075,0,Easy,14,87,86,32,Medium
25748,38,Male,Other,Strategy,21.12896202,0,Easy,17,133,49,40,Medium
25749,20,Male,USA,Sports,12.8904083,0,Medium,4,158,64,10,High
25750,31,Male,USA,Strategy,16.69212214,0,Medium,18,80,89,13,High
25751,42,Female,USA,RPG,7.815051218,0,Hard,19,64,98,1,Medium
25752,45,Male,USA,Sports,3.47605873,1,Easy,14,91,23,21,Medium
25753,23,Male,Asia,Strategy,1.448052553,0,Easy,4,54,48,25,Low
25754,24,Female,Europe,Strategy,10.78708175,0,Easy,19,61,76,32,Medium
25755,35,Female,Other,Simulation,11.41512725,0,Hard,17,18,47,15,Medium
25756,48,Female,Asia,Strategy,10.30593993,0,Easy,8,65,34,47,Medium
25757,45,Male,USA,Sports,13.01657387,0,Easy,0,77,81,1,Medium
25758,43,Female,Europe,RPG,12.50244407,1,Medium,5,49,77,17,Low
25759,25,Male,USA,Strategy,16.79038426,1,Hard,10,53,11,23,Medium
25760,47,Male,Asia,RPG,20.49709983,0,Hard,3,13,67,49,Low
25761,15,Male,Asia,Action,20.90574462,0,Easy,18,106,20,41,High
25762,35,Male,USA,Strategy,7.242240777,0,Medium,16,29,6,23,Medium
25763,37,Male,USA,RPG,15.08826677,1,Medium,18,162,4,17,High
25764,23,Female,Europe,Action,23.15798428,1,Easy,13,55,27,12,Low
25765,15,Male,USA,Sports,13.3746102,1,Hard,14,73,99,15,Medium
25766,35,Female,Europe,Action,15.31960959,0,Easy,17,81,14,39,Medium
25767,36,Female,USA,Action,19.75008095,0,Medium,3,88,45,33,Medium
25768,18,Male,Europe,Strategy,3.105210122,1,Medium,9,33,92,26,Medium
25769,15,Male,USA,Strategy,4.147244335,0,Easy,17,111,84,17,High
25770,24,Male,Asia,RPG,21.64710831,1,Easy,9,110,63,24,Medium
25771,29,Male,USA,Action,22.67185395,0,Medium,17,58,36,48,Medium
25772,43,Female,Europe,Action,5.82290146,0,Hard,19,70,50,29,Medium
25773,19,Male,Europe,Action,1.889585117,1,Hard,4,163,24,3,Medium
25774,43,Male,USA,Simulation,19.27673423,0,Easy,14,44,98,43,Medium
25775,41,Male,Other,RPG,5.51496752,1,Easy,9,141,16,24,High
25776,39,Female,USA,Strategy,15.9991684,0,Easy,11,84,81,9,Medium
25777,30,Male,USA,Sports,3.441198664,0,Medium,3,27,89,13,Low
25778,30,Female,USA,Action,9.126803807,0,Easy,16,20,94,49,Medium
25779,39,Male,USA,Sports,11.69909637,0,Hard,12,89,33,15,High
25780,15,Female,USA,Sports,8.611047969,0,Medium,18,104,13,23,High
25781,19,Female,USA,Strategy,14.90872302,1,Easy,8,114,4,49,Medium
25782,34,Female,USA,RPG,20.57421631,0,Easy,3,83,51,13,Low
25783,19,Female,Europe,Simulation,13.5323495,0,Easy,13,119,11,32,High
25784,43,Male,USA,RPG,13.21798853,0,Easy,7,130,25,8,Medium
25785,48,Female,Europe,Sports,11.91125868,0,Medium,8,111,40,27,Medium
25786,32,Female,USA,RPG,23.04176554,0,Hard,14,174,65,34,High
25787,16,Male,USA,Simulation,0.4712819358,0,Easy,1,17,38,27,Low
25788,30,Male,USA,Simulation,2.56943167,0,Easy,10,61,4,48,Medium
25789,43,Male,Europe,Simulation,10.06610042,0,Hard,0,55,73,49,Low
25790,47,Female,Asia,Sports,20.17090844,0,Easy,7,65,67,48,Medium
25791,30,Male,USA,RPG,22.35345461,0,Easy,11,16,76,30,Low
25792,49,Female,Other,Strategy,22.71629216,0,Easy,5,108,81,45,Medium
25793,31,Female,Asia,Simulation,5.683809121,0,Easy,10,173,43,1,High
25794,18,Male,Europe,Strategy,10.08144388,0,Medium,0,133,87,37,Low
25795,18,Female,USA,Strategy,16.03556281,1,Medium,0,143,55,46,Low
25796,39,Female,Europe,Sports,20.33385525,1,Hard,15,60,28,3,Medium
25797,47,Male,Europe,Simulation,16.11515177,0,Easy,18,94,26,34,High
25798,28,Female,USA,Sports,21.62594516,0,Hard,14,22,49,23,Medium
25799,38,Female,Asia,Sports,5.112587781,1,Easy,19,112,51,32,High
25800,25,Female,USA,RPG,13.21878957,0,Hard,3,55,97,6,Low
25801,39,Male,USA,Sports,11.92733732,0,Easy,6,136,41,38,Medium
25802,42,Male,Europe,RPG,20.57339716,0,Easy,0,92,10,39,Low
25803,21,Female,Europe,RPG,2.945811485,0,Hard,19,132,68,13,High
25804,24,Female,Europe,Simulation,14.30034954,0,Easy,1,13,99,33,Medium
25805,45,Male,USA,Strategy,16.21481609,0,Hard,11,112,15,47,Medium
25806,33,Female,USA,Simulation,3.757564113,0,Medium,13,137,59,3,High
25807,32,Male,Europe,RPG,18.28656474,0,Easy,4,119,15,30,Medium
25808,20,Male,USA,Action,14.68726865,0,Easy,2,56,1,40,Low
25809,42,Female,USA,Strategy,4.31242986,0,Hard,1,99,35,49,Low
25810,21,Male,Europe,Strategy,21.71587795,1,Easy,13,95,8,12,Medium
25811,26,Male,USA,Action,20.35818967,1,Easy,3,155,40,10,Medium
25812,48,Female,Asia,Simulation,1.101873903,1,Easy,19,123,58,34,High
25813,39,Female,Europe,Action,4.981178968,1,Medium,4,107,29,3,Medium
25814,31,Female,Europe,Action,9.144374897,0,Easy,18,163,36,6,High
25815,47,Female,USA,Simulation,12.83359992,0,Easy,17,177,63,18,High
25816,37,Male,USA,Action,13.35622248,0,Medium,5,56,51,30,Medium
25817,23,Male,USA,Action,3.452844251,1,Medium,0,88,54,48,Low
25818,20,Female,Asia,RPG,2.665519792,0,Hard,10,92,41,27,Medium
25819,16,Male,Europe,Sports,22.3818735,0,Easy,4,109,83,15,High
25820,23,Female,Europe,Simulation,17.70726417,0,Medium,8,95,92,15,Medium
25821,17,Male,Asia,RPG,2.95475499,0,Easy,8,99,8,33,Medium
25822,30,Male,Asia,Simulation,21.32102913,0,Medium,17,135,26,20,High
25823,39,Male,Europe,Action,6.19957775,0,Easy,6,114,35,23,Medium
25824,38,Male,Europe,RPG,9.214131295,1,Easy,18,88,58,44,High
25825,43,Female,Other,Strategy,15.40525057,1,Hard,14,174,32,31,High
25826,40,Male,USA,Strategy,15.54651679,1,Medium,10,146,90,19,High
25827,49,Male,USA,Action,12.22737849,0,Medium,3,31,53,4,High
25828,37,Male,Europe,Strategy,3.195529562,0,Medium,11,105,11,1,Medium
25829,18,Male,USA,Action,7.374944554,0,Easy,7,97,57,14,Medium
25830,28,Male,USA,Sports,11.54923452,0,Easy,9,36,43,8,High
25831,21,Male,USA,RPG,21.94087187,0,Medium,2,102,67,9,Low
25832,22,Female,USA,Simulation,8.447386005,1,Hard,6,89,9,27,Medium
25833,33,Female,USA,Sports,19.15319123,0,Medium,7,156,95,25,Medium
25834,16,Female,USA,Action,0.2251793574,0,Medium,17,35,98,8,Medium
25835,15,Female,USA,Strategy,7.577503915,0,Hard,14,97,74,20,High
25836,27,Male,Europe,Simulation,6.034689927,0,Easy,17,63,29,16,Medium
25837,38,Female,Europe,RPG,20.63928961,0,Hard,13,26,24,3,Low
25838,46,Male,Asia,Action,4.865690068,0,Easy,4,136,8,45,High
25839,44,Male,Asia,RPG,21.5174799,1,Medium,17,57,40,6,Medium
25840,20,Male,USA,Simulation,12.62238758,1,Medium,1,138,83,35,Low
25841,47,Male,USA,RPG,19.74447131,0,Medium,8,139,34,44,Medium
25842,37,Male,Asia,Strategy,8.359645975,1,Hard,8,161,46,13,Medium
25843,24,Male,USA,Simulation,7.485195383,0,Hard,9,112,96,18,Medium
25844,29,Female,Europe,Simulation,2.788078829,0,Medium,2,122,63,12,Low
25845,37,Female,USA,Action,15.15340898,1,Hard,12,144,39,29,High
25846,15,Male,Europe,Sports,3.765459589,0,Medium,16,98,20,28,High
25847,22,Male,Other,Strategy,15.62991487,0,Easy,6,60,39,16,Medium
25848,17,Male,Europe,Action,1.597320445,1,Hard,18,16,69,9,Low
25849,28,Male,USA,Simulation,3.503849829,0,Medium,1,35,98,11,Low
25850,31,Female,Europe,Strategy,23.01721104,1,Easy,6,126,23,10,Medium
25851,48,Female,USA,Simulation,17.68747957,0,Medium,3,30,30,49,Low
25852,20,Male,Other,Simulation,2.708399559,1,Easy,7,123,29,15,High
25853,19,Male,USA,Action,9.335671272,0,Medium,5,24,13,15,Low
25854,43,Female,Other,Strategy,3.280958571,0,Easy,15,102,24,7,High
25855,49,Male,Europe,RPG,11.58490994,1,Easy,15,121,95,26,High
25856,32,Male,USA,Simulation,22.48798003,0,Hard,4,95,72,5,Medium
25857,44,Male,Europe,Simulation,7.91457778,0,Hard,18,17,27,22,High
25858,29,Male,USA,Action,18.39807807,0,Easy,1,32,18,35,Low
25859,29,Female,Europe,RPG,2.854830747,1,Easy,5,178,31,30,Medium
25860,30,Female,Asia,Strategy,8.236911451,0,Easy,16,85,78,16,Medium
25861,47,Male,Europe,RPG,6.957221577,0,Easy,1,103,68,9,Low
25862,24,Male,USA,Strategy,4.487368093,0,Easy,6,65,15,14,Medium
25863,33,Female,Other,Strategy,6.851265666,0,Hard,7,23,75,41,Medium
25864,17,Male,Europe,RPG,18.93668598,0,Easy,9,102,63,35,Medium
25865,18,Male,USA,Action,13.32756112,0,Easy,10,113,63,19,Medium
25866,25,Female,Asia,RPG,18.0282303,1,Hard,11,75,95,32,Low
25867,47,Female,Europe,Action,10.81270198,1,Easy,11,93,80,34,Medium
25868,42,Female,Asia,Action,8.153378139,0,Medium,13,107,19,22,Medium
25869,46,Female,USA,RPG,19.40184056,0,Medium,0,87,52,4,Low
25870,30,Male,USA,Simulation,16.58889449,0,Easy,0,109,10,32,Low
25871,23,Female,USA,Sports,11.74270772,0,Easy,8,51,53,24,Medium
25872,25,Male,Other,Action,19.61805181,1,Medium,4,71,88,4,Low
25873,20,Male,USA,Action,2.313029387,0,Easy,19,144,55,36,High
25874,41,Male,Europe,Strategy,3.794830475,0,Easy,5,69,94,0,Medium
25875,26,Male,USA,Simulation,16.97255973,0,Easy,10,25,73,14,Low
25876,36,Male,Asia,Strategy,10.96292865,0,Easy,18,37,85,17,Medium
25877,35,Male,USA,RPG,21.84131503,0,Easy,19,24,47,8,Medium
25878,47,Male,Asia,Simulation,17.18381567,1,Medium,11,27,85,37,Medium
25879,31,Male,Asia,RPG,0.06574494041,0,Easy,12,80,6,4,Medium
25880,43,Male,Europe,RPG,19.3839893,0,Medium,2,123,80,7,High
25881,24,Male,Asia,Simulation,13.16778342,0,Easy,13,56,99,30,Medium
25882,32,Male,Asia,RPG,15.62707172,0,Easy,4,71,67,40,Medium
25883,27,Male,Asia,RPG,22.99205763,0,Easy,15,24,79,3,Medium
25884,41,Male,Europe,Sports,22.70116754,0,Easy,11,41,6,7,Medium
25885,24,Male,Asia,Simulation,9.221051929,0,Easy,9,151,51,45,High
25886,46,Male,Europe,Sports,8.09361769,0,Hard,3,152,9,44,Medium
25887,17,Male,Europe,RPG,6.672653644,0,Medium,1,73,27,28,Low
25888,36,Male,Other,Simulation,13.14297377,1,Medium,12,162,54,30,High
25889,41,Female,USA,Sports,12.44573458,0,Easy,3,18,1,12,Low
25890,17,Male,Asia,Action,18.33795794,1,Easy,2,74,69,16,Low
25891,47,Female,USA,Simulation,13.89669027,0,Easy,2,127,13,22,Low
25892,16,Female,Europe,RPG,17.91813628,0,Medium,14,165,39,26,High
25893,25,Male,USA,RPG,3.269666124,0,Easy,3,135,14,44,Medium
25894,24,Male,USA,Simulation,11.91493343,0,Easy,6,25,64,43,Low
25895,47,Female,Other,Simulation,9.65894973,0,Medium,5,99,7,41,Medium
25896,21,Male,Europe,Action,6.637720153,0,Easy,1,120,85,41,Low
25897,29,Female,USA,Sports,18.92990341,0,Easy,5,92,72,22,Medium
25898,40,Female,Europe,RPG,20.57295583,0,Medium,3,31,90,1,Low
25899,25,Male,USA,Sports,9.745583829,0,Easy,0,24,66,23,Low
25900,41,Male,Europe,Action,16.1151371,0,Easy,12,61,87,3,Medium
25901,21,Male,Europe,RPG,4.458767286,1,Easy,11,68,55,0,Medium
25902,15,Male,USA,Simulation,13.59124158,0,Easy,5,50,55,15,Low
25903,24,Male,Other,RPG,9.302944211,0,Medium,2,19,88,0,Low
25904,35,Male,Europe,RPG,14.37669257,0,Medium,7,141,18,15,Medium
25905,29,Male,USA,Strategy,0.4494309354,0,Hard,17,38,52,38,Medium
25906,44,Female,Asia,Strategy,9.458332802,0,Hard,3,112,43,14,Medium
25907,44,Female,USA,Action,12.57242379,1,Medium,12,137,74,43,High
25908,22,Male,Asia,Strategy,23.36419994,0,Easy,18,137,81,20,High
25909,38,Male,Europe,Simulation,23.54224606,0,Easy,19,153,63,33,High
25910,33,Male,USA,Action,12.11148963,0,Hard,14,106,6,21,High
25911,17,Female,USA,Sports,4.296882026,0,Hard,0,148,8,49,Low
25912,29,Male,Europe,Sports,7.284817827,1,Medium,13,115,62,21,High
25913,20,Male,Europe,RPG,8.537112708,0,Hard,19,153,71,25,High
25914,32,Female,USA,RPG,5.404446609,0,Medium,5,145,28,2,Medium
25915,33,Male,USA,Sports,17.91324872,0,Easy,16,81,93,26,Low
25916,44,Male,USA,Simulation,1.326132221,0,Easy,6,30,4,8,Low
25917,27,Female,USA,Strategy,10.85625804,0,Medium,3,65,49,8,Low
25918,26,Male,Europe,RPG,22.39862042,1,Hard,9,99,75,21,Medium
25919,48,Female,USA,Action,18.53004854,0,Medium,3,10,79,35,Low
25920,26,Female,USA,Sports,5.58042236,0,Easy,13,56,66,6,Medium
25921,38,Male,Europe,Strategy,1.417415799,0,Easy,10,70,7,31,Medium
25922,18,Female,Europe,RPG,18.59017002,0,Hard,9,92,34,3,Medium
25923,28,Male,Asia,Simulation,2.943265258,0,Easy,1,108,21,0,Low
25924,31,Female,Europe,Strategy,0.08370044168,0,Easy,13,103,47,42,Medium
25925,17,Male,USA,Simulation,0.9956873362,1,Medium,5,147,36,3,Medium
25926,37,Female,USA,Action,14.83415789,0,Medium,8,36,76,44,Medium
25927,27,Female,USA,Simulation,3.0943285,0,Medium,13,118,83,47,High
25928,23,Female,USA,Sports,4.921215264,0,Easy,5,128,10,21,High
25929,35,Female,USA,Sports,0.971259035,0,Easy,15,152,31,37,High
25930,22,Male,Europe,RPG,12.99645258,0,Medium,2,111,91,15,Low
25931,31,Male,USA,Strategy,2.041977344,0,Hard,10,111,83,42,Medium
25932,30,Male,USA,RPG,5.591038518,0,Easy,10,93,12,41,Medium
25933,30,Male,Asia,Action,11.50545009,1,Easy,8,125,14,32,Medium
25934,42,Female,Asia,RPG,0.4610611376,1,Hard,7,155,43,13,Medium
25935,30,Female,USA,Simulation,12.3463631,0,Medium,14,142,91,47,High
25936,28,Male,USA,Strategy,3.942934246,0,Easy,16,137,51,18,High
25937,34,Male,Asia,Sports,14.53054137,0,Easy,1,129,23,18,Low
25938,48,Female,USA,Sports,6.185828961,0,Easy,3,41,45,18,Low
25939,43,Male,USA,RPG,19.58461881,0,Hard,8,129,27,6,Medium
25940,17,Female,USA,Strategy,16.40736772,0,Medium,15,88,66,34,High
25941,24,Male,Asia,Sports,13.46896357,0,Easy,18,177,63,41,High
25942,34,Male,USA,Sports,15.30386292,0,Medium,17,55,96,48,Medium
25943,16,Female,Asia,Action,23.97563625,0,Medium,7,22,65,30,Low
25944,41,Male,Europe,Sports,9.621181507,0,Medium,15,77,87,16,Medium
25945,46,Male,Asia,Simulation,8.310578024,0,Medium,16,110,13,34,High
25946,24,Female,Europe,RPG,13.46137095,0,Easy,18,70,87,49,High
25947,31,Male,Asia,Strategy,1.765489704,0,Easy,3,152,14,10,Medium
25948,47,Male,USA,Simulation,1.716493675,0,Easy,11,13,33,22,Low
25949,20,Female,USA,Action,14.64668289,0,Medium,11,72,15,13,Low
25950,32,Female,USA,Action,17.46985421,0,Easy,10,37,79,49,Medium
25951,23,Male,USA,Action,17.93982846,0,Easy,11,66,29,2,Medium
25952,22,Male,Europe,Simulation,16.18374447,0,Easy,4,118,14,25,Medium
25953,39,Female,Europe,Strategy,17.97422211,0,Hard,10,48,84,5,Medium
25954,45,Male,USA,Strategy,8.638847586,0,Easy,0,100,77,39,Low
25955,18,Male,Asia,Simulation,18.51330637,1,Hard,12,150,95,13,High
25956,34,Male,USA,Action,5.32474781,0,Hard,4,47,47,44,Low
25957,42,Male,USA,Strategy,7.605074806,0,Medium,7,150,48,21,Medium
25958,15,Male,Other,Simulation,0.8610955845,0,Easy,5,10,44,28,Low
25959,37,Female,USA,Sports,21.25362901,0,Medium,18,130,17,8,High
25960,27,Male,USA,Strategy,16.54755988,0,Easy,14,12,78,6,Medium
25961,30,Male,USA,RPG,22.19393921,0,Medium,17,157,82,17,High
25962,40,Male,Other,Action,7.768694665,0,Easy,3,166,92,20,Medium
25963,45,Female,USA,Sports,21.07328534,0,Hard,2,40,76,9,Low
25964,15,Male,Europe,Action,13.40174055,0,Medium,6,77,11,20,Medium
25965,31,Male,Asia,Sports,19.20019431,0,Hard,15,40,21,27,Medium
25966,30,Male,Other,Strategy,12.5015636,1,Easy,1,30,69,10,Low
25967,24,Male,Europe,Sports,0.4925316545,0,Easy,1,152,31,21,Low
25968,45,Male,Europe,RPG,11.89362419,1,Easy,0,45,42,38,Low
25969,24,Male,Asia,Strategy,18.27279055,0,Easy,9,170,12,24,High
25970,48,Male,USA,Action,23.27206626,0,Easy,17,149,11,19,High
25971,20,Female,Europe,Strategy,14.74298546,1,Hard,4,39,27,41,Low
25972,42,Female,Europe,Action,16.9586362,0,Easy,15,57,59,44,Medium
25973,42,Female,Asia,Sports,21.76865664,0,Easy,8,113,79,25,Medium
25974,27,Male,USA,RPG,18.50556703,0,Easy,12,112,58,39,High
25975,26,Female,Asia,Simulation,20.04500422,0,Medium,11,83,6,49,Medium
25976,16,Male,Asia,Sports,17.3176376,0,Medium,4,131,82,8,Medium
25977,22,Male,USA,Strategy,12.97617854,0,Easy,16,42,98,20,Medium
25978,23,Male,Europe,Sports,16.97668766,0,Medium,6,46,65,18,Medium
25979,22,Female,USA,Strategy,3.325050427,0,Easy,7,35,11,49,Low
25980,17,Male,Other,Sports,2.665147318,0,Medium,11,133,95,8,High
25981,23,Male,Europe,Sports,9.367933701,0,Easy,18,30,88,35,Medium
25982,27,Female,USA,RPG,3.124184609,0,Easy,5,110,36,5,Medium
25983,23,Male,Asia,Strategy,9.828150058,1,Easy,1,134,77,12,Low
25984,45,Male,Asia,RPG,21.71849994,0,Easy,2,143,61,11,Medium
25985,39,Male,Asia,Sports,18.82895285,0,Easy,12,165,28,0,High
25986,22,Male,USA,Sports,6.644325535,0,Medium,10,48,50,39,Medium
25987,45,Female,USA,Strategy,22.29986108,0,Medium,12,114,28,35,Medium
25988,45,Male,USA,RPG,1.674857723,1,Medium,3,98,70,5,Low
25989,31,Male,USA,Simulation,12.34237725,0,Medium,3,86,14,38,Low
25990,33,Male,Europe,RPG,3.898113244,1,Easy,12,15,95,40,Medium
25991,17,Male,USA,Sports,8.025026108,0,Easy,4,71,80,42,Medium
25992,44,Male,USA,Action,9.117957967,1,Easy,11,25,20,48,Low
25993,24,Male,Europe,RPG,10.24250777,0,Easy,15,167,65,8,High
25994,43,Female,Europe,Simulation,16.49378323,0,Easy,18,90,34,22,High
25995,32,Male,USA,Action,15.87784083,0,Easy,5,116,20,26,Medium
25996,26,Female,Other,RPG,12.80675056,0,Hard,6,14,88,47,Low
25997,37,Female,Europe,Action,6.447278416,0,Easy,6,163,46,0,Medium
25998,25,Male,USA,Sports,8.5698664,1,Easy,19,155,82,42,Medium
25999,23,Male,Asia,Sports,4.587471393,0,Easy,17,90,1,6,Low
26000,38,Male,Europe,Simulation,1.545652671,0,Medium,3,41,96,19,Low
26001,39,Male,USA,Strategy,8.483632226,0,Easy,11,102,71,0,Medium
26002,39,Female,USA,Action,13.63770766,0,Medium,12,110,86,33,High
26003,23,Male,Asia,Simulation,12.59813329,0,Hard,17,24,2,43,Medium
26004,26,Female,Other,RPG,15.55279869,0,Medium,19,112,9,36,Low
26005,25,Female,USA,Sports,6.570366711,1,Easy,17,147,74,33,Medium
26006,42,Female,Europe,RPG,11.13563963,0,Easy,1,122,20,14,Low
26007,22,Male,USA,Strategy,23.17464939,0,Easy,10,134,86,28,High
26008,24,Male,Europe,Action,8.427004974,0,Medium,7,17,87,46,Medium
26009,39,Male,Asia,Simulation,10.51503733,0,Easy,0,151,24,41,Low
26010,23,Female,USA,Strategy,2.018064929,0,Easy,16,13,96,45,Medium
26011,22,Male,USA,Action,3.380615746,0,Easy,15,68,26,48,Medium
26012,17,Female,USA,Sports,15.41672204,0,Hard,0,18,21,42,Low
26013,32,Male,USA,Strategy,22.83304612,0,Easy,16,112,1,24,High
26014,49,Male,USA,RPG,22.38101752,0,Medium,3,31,69,38,Low
